"","TeDTeD1","TeDTeD2","TeDTeD3","TeDTeD4","TeDTeD5","TeDTeD6","TeDTeD7","TrD1","TrD2","TrD3","TrD4","TrD5","TrD6","TrD7","TrD8","modelB1","modelB2","modelB3","modelM1","modelM2","modelM3","modelMF","modelMN","modelMS","score","TransferLearning","StandardLearning","Classification","Reccomandation","Regression"
"2330",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.67459807073955,1,0,1,0,0
"2331",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.64887459807074,1,0,1,0,0
"2332",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.666881028938907,1,0,1,0,0
"2333",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.677170418006431,1,0,1,0,0
"2334",0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.33922542204568,1,0,1,0,0
"2335",0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.330685203574975,1,0,1,0,0
"2336",0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.376166832174777,1,0,1,0,0
"2337",0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.333862959285005,1,0,1,0,0
"2338",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.489175769612711,1,0,1,0,0
"2339",0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.364846077457795,1,0,1,0,0
"2340",0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.429990069513406,1,0,1,0,0
"2341",0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.360476663356504,1,0,1,0,0
"2342",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.381330685203575,1,0,1,0,0
"2343",0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.323733862959285,1,0,1,0,0
"2344",0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.449255213505462,1,0,1,0,0
"2345",0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.428401191658391,1,0,1,0,0
"2346",0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.349155908639523,1,0,1,0,0
"2347",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.423237338629593,1,0,1,0,0
"2348",0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.462363455809335,1,0,1,0,0
"2349",0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.340417080436941,1,0,1,0,0
"2350",0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.372591857000993,1,0,1,0,0
"2351",0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.333465739821251,1,0,1,0,0
"2352",0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.407745779543198,1,0,1,0,0
"2353",0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.333664349553128,1,0,1,0,0
"2354",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.315988083416087,1,0,1,0,0
"2355",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.469910625620655,1,0,1,0,0
"2356",0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.367030784508441,1,0,1,0,0
"2357",0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.435352532274082,1,0,1,0,0
"2358",0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.414895729890765,1,0,1,0,0
"2359",0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.360675273088381,1,0,1,0,0
"2360",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.483614697120159,1,0,1,0,0
"2361",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.307845084409136,1,0,1,0,0
"2362",0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.426415094339623,1,0,1,0,0
"2363",0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.313604766633565,1,0,1,0,0
"2364",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.338232373386296,1,0,1,0,0
"2365",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.318570009930487,1,0,1,0,0
"2366",0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.314200595829196,1,0,1,0,0
"2367",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.338828202581927,1,0,1,0,0
"2368",0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.505263157894737,1,0,1,0,0
"2369",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.306256206554121,1,0,1,0,0
"2370",0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.465143992055611,1,0,1,0,0
"2371",0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.33862959285005,1,0,1,0,0
"2372",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.314200595829196,1,0,1,0,0
"2373",0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.429394240317776,1,0,1,0,0
"2374",0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.422045680238332,1,0,1,0,0
"2375",0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.405163853028798,1,0,1,0,0
"2376",0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.322740814299901,1,0,1,0,0
"2377",0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.357894736842105,1,0,1,0,0
"2378",0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.334856007944389,1,0,1,0,0
"2379",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.46137040714995,1,0,1,0,0
"2380",0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.367428003972195,1,0,1,0,0
"2381",0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.315590863952334,1,0,1,0,0
"2382",0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.415888778550149,1,0,1,0,0
"2383",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.479841112214499,1,0,1,0,0
"2384",0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.350148957298908,1,0,1,0,0
"2385",0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.408341608738828,1,0,1,0,0
"2386",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.407547169811321,1,0,1,0,0
"2387",0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.342204568023833,1,0,1,0,0
"2388",0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.361271102284012,1,0,1,0,0
"2389",0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.332075471698113,1,0,1,0,0
"2390",0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.371996027805363,1,0,1,0,0
"2391",0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.444885799404171,1,0,1,0,0
"2392",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.490566037735849,1,0,1,0,0
"2393",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.305461767626614,1,0,1,0,0
"2394",0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.357497517378352,1,0,1,0,0
"2395",0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.44369414101291,1,0,1,0,0
"2396",0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.375571002979146,1,0,1,0,0
"2397",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.478053624627607,1,0,1,0,0
"2398",0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.344786494538232,1,0,1,0,0
"2399",0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.331082423038729,1,0,1,0,0
"2400",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.419463753723932,1,0,1,0,0
"2401",0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.433962264150943,1,0,1,0,0
"2402",0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.334856007944389,1,0,1,0,0
"2403",0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.40317775571003,1,0,1,0,0
"2404",0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.433962264150943,1,0,1,0,0
"2405",0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.337239324726912,1,0,1,0,0
"2406",0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.424230387288977,1,0,1,0,0
"2407",0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.353326713008937,1,0,1,0,0
"2408",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.453624627606753,1,0,1,0,0
"2409",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.360079443892751,1,0,1,0,0
"2410",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.347964250248262,1,0,1,0,0
"2411",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.36266137040715,1,0,1,0,0
"2412",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.377954319761668,1,0,1,0,0
"2413",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.343594836146971,1,0,1,0,0
"2414",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0395635926415031,1,0,0,1,0
"2415",0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.0418418140056696,1,0,0,1,0
"2416",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.043769638729214,1,0,0,1,0
"2417",0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0392065020696943,1,0,0,1,0
"2418",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0544531293508255,1,0,0,1,0
"2419",0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0397196133182876,1,0,0,1,0
"2420",0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0540719179482229,1,0,0,1,0
"2421",0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0418437563196919,1,0,0,1,0
"2422",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0428072180892336,1,0,0,1,0
"2423",0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0327010382046052,1,0,0,1,0
"2424",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0519322527351885,1,0,0,1,0
"2425",0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0510711912077453,1,0,0,1,0
"2426",0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0421186045678771,1,0,0,1,0
"2427",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0521088466254297,1,0,0,1,0
"2428",0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0563611465881239,1,0,0,1,0
"2429",0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0406198040212781,1,0,0,1,0
"2430",0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0441334337178794,1,0,0,1,0
"2431",0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.0361898408117109,1,0,0,1,0
"2432",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0512715571006202,1,0,0,1,0
"2433",0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0391656745400042,1,0,0,1,0
"2434",0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0306863372976503,1,0,0,1,0
"2435",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0496444474741352,1,0,0,1,0
"2436",0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0388279750515646,1,0,0,1,0
"2437",0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0530967596507968,1,0,0,1,0
"2438",0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0504765158631439,1,0,0,1,0
"2439",0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.044943935023738,1,0,0,1,0
"2440",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0538960005408298,1,0,0,1,0
"2441",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0321356868774852,1,0,0,1,0
"2442",0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0531144829924742,1,0,0,1,0
"2443",0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0321057276988543,1,0,0,1,0
"2444",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0385567050637137,1,0,0,1,0
"2445",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0317115537346733,1,0,0,1,0
"2446",0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0321516591202063,1,0,0,1,0
"2447",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.038782666034937,1,0,0,1,0
"2448",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0537301247359218,1,0,0,1,0
"2449",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0333720418942005,1,0,0,1,0
"2450",0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0561066615345964,1,0,0,1,0
"2451",0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0411616029284901,1,0,0,1,0
"2452",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0312637689482161,1,0,0,1,0
"2453",0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0506764617908668,1,0,0,1,0
"2454",0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0552996428312441,1,0,0,1,0
"2455",0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.046677547804401,1,0,0,1,0
"2456",0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0329895748989618,1,0,0,1,0
"2457",0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0455769190239668,1,0,0,1,0
"2458",0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0357746231931157,1,0,0,1,0
"2459",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.0544099111255562,1,0,0,1,0
"2460",0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.044558269250045,1,0,0,1,0
"2461",0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0345252129227992,1,0,0,1,0
"2462",0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0525016927758938,1,0,0,1,0
"2463",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0521878031680246,1,0,0,1,0
"2464",0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0419839067239787,1,0,0,1,0
"2465",0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0469014690064628,1,0,0,1,0
"2466",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0458667469418065,1,0,0,1,0
"2467",0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0419452671182886,1,0,0,1,0
"2468",0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0452972136442304,1,0,0,1,0
"2469",0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0401849571146611,1,0,0,1,0
"2470",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0398765792603194,1,0,0,1,0
"2471",0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.0496366002516971,1,0,0,1,0
"2472",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0519319463165102,1,0,0,1,0
"2473",0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0324904700731434,1,0,0,1,0
"2474",0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0446023549918265,1,0,0,1,0
"2475",0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0555599945331759,1,0,0,1,0
"2476",0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0410532212057619,1,0,0,1,0
"2477",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0502641652209633,1,0,0,1,0
"2478",0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0440400769858537,1,0,0,1,0
"2479",0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0369217853698035,1,0,0,1,0
"2480",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.042337632644977,1,0,0,1,0
"2481",0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.0517078917699128,1,0,0,1,0
"2482",0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0383904581979777,1,0,0,1,0
"2483",0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0511690309369669,1,0,0,1,0
"2484",0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0490864546099101,1,0,0,1,0
"2485",0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0404353916448933,1,0,0,1,0
"2486",0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0554387841850694,1,0,0,1,0
"2487",0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0412896105311752,1,0,0,1,0
"2488",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0520926979531426,1,0,0,1,0
"2489",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0437472579323128,1,0,0,1,0
"2490",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0427168936380698,1,0,0,1,0
"2491",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0435444308872882,1,0,0,1,0
"2492",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0452823779370881,1,0,0,1,0
"2493",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0443992040919731,1,0,0,1,0
"2494",0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.467775822477021,1,0,0,0,1
"2495",0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.589316971068245,1,0,0,0,1
"2496",0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.592546488102023,1,0,0,0,1
"2497",0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.534693711913406,1,0,0,0,1
"2498",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.630376529778542,1,0,0,0,1
"2499",0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.565334406612581,1,0,0,0,1
"2500",0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.54319649324266,1,0,0,0,1
"2501",0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.541427135424579,1,0,0,0,1
"2502",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.590318526183271,1,0,0,0,1
"2503",0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.454770496467329,1,0,0,0,1
"2504",0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.628727098232224,1,0,0,0,1
"2505",0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.548895181287718,1,0,0,0,1
"2506",0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.624641196984614,1,0,0,0,1
"2507",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.617416040773982,1,0,0,0,1
"2508",0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.615386516124421,1,0,0,0,1
"2509",0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.509533368820784,1,0,0,0,1
"2510",0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.625637881426216,1,0,0,0,1
"2511",0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.490908308773078,1,0,0,0,1
"2512",0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.605677337031519,1,0,0,0,1
"2513",0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.532803769488366,1,0,0,0,1
"2514",0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.326323248736249,1,0,0,0,1
"2515",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.613169144822462,1,0,0,0,1
"2516",0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.525314673908507,1,0,0,0,1
"2517",0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.553424239067252,1,0,0,0,1
"2518",0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.558531639307335,1,0,0,0,1
"2519",0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.575198504292395,1,0,0,0,1
"2520",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.595161336287753,1,0,0,0,1
"2521",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.377454940337442,1,0,0,0,1
"2522",0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.52264373004382,1,0,0,0,1
"2523",0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.453707607364446,1,0,0,0,1
"2524",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.481492717062978,1,0,0,0,1
"2525",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.385872190684349,1,0,0,0,1
